BPK 417,  7, "B+",   0.0
BPK 417,  7, "B+",   0.0
BPK 417,  7, "B+",   0.0
BPK 420,  118, "B+",   0.0
BPK 420,  118, "B+",   0.0
BPK 420,  118, "B+",   0.0
BPK 421,  129, "A",   0.0
BPK 421,  129, "A",   0.0
BPK 421,  129, "A",   0.0
BPK 421,  129, "A",   0.0
BPK 421,  129, "A",   0.0
BPK 422,  32, "A",   0.0
BPK 422,  32, "A",   0.0
BPK 422,  32, "A",   0.0
BPK 422,  32, "A",   0.0
BPK 422,  32, "A",   0.0
BPK 423,  20, "A-",   0.0
BPK 423,  20, "A-",   0.0
BPK 423,  20, "A-",   0.0
BPK 426,  170, "B",   1.7647058823529411
BPK 426,  170, "B",   1.7647058823529411
BPK 426,  170, "B",   1.7647058823529411
BPK 426,  170, "B",   1.7647058823529411
